ts,station_id,event_type,details
28399,12,quality_fail,{'severity': 0.09881596393987488}
28405,4,quality_fail,{'severity': 0.34699258856638515}
28407,9,quality_fail,{'severity': 0.20022296470889564}
28409,17,breakdown,{'downtime': 101}
28409,38,breakdown,{'downtime': 44}
28412,3,quality_fail,{'severity': 0.1842492224037527}
28415,3,quality_fail,{'severity': 0.12328639712294717}
28418,2,quality_fail,{'severity': 0.3306122640852194}
28421,2,quality_fail,{'severity': 0.20802012517246118}
28421,4,quality_fail,{'severity': 0.20039003574127778}
28421,6,quality_fail,{'severity': 0.15468840747568957}
28431,4,quality_fail,{'severity': 0.12330417953832955}
28433,5,quality_fail,{'severity': 0.32430662575975505}
28434,9,quality_fail,{'severity': 0.23821841732309518}
28442,2,quality_fail,{'severity': 0.07429715318533696}
28443,4,quality_fail,{'severity': 0.40800542718533217}
28454,11,quality_fail,{'severity': 0.12436902146265269}
28458,2,quality_fail,{'severity': 0.25514074467146}
28461,4,quality_fail,{'severity': 0.14871361006879322}
28463,9,quality_fail,{'severity': 0.2544336711808589}
28465,4,quality_fail,{'severity': 0.22255448336820466}
28468,2,quality_fail,{'severity': 0.0496698028201836}
28470,5,quality_fail,{'severity': 0.28102288252653856}
28479,1,quality_fail,{'severity': 0.08510912534706894}
28479,7,quality_fail,{'severity': 0.18071631312641168}
28480,9,quality_fail,{'severity': 0.103592245360926}
28482,8,quality_fail,{'severity': 0.03897697275049988}
28493,9,quality_fail,{'severity': 0.06743588805324689}
28495,10,quality_fail,{'severity': 0.18418878967292077}
28497,2,quality_fail,{'severity': 0.18074251196335156}
28509,0,quality_fail,{'severity': 0.1679165035212615}
28509,6,quality_fail,{'severity': 0.14625046031147695}
28513,0,quality_fail,{'severity': 0.10206065653337555}
28516,5,quality_fail,{'severity': 0.12402428248871773}
28518,5,quality_fail,{'severity': 0.24158962640473577}
28519,6,quality_fail,{'severity': 0.04845996706070152}
28544,9,quality_fail,{'severity': 0.14436328363808354}
28545,3,quality_fail,{'severity': 0.38138771362593227}
28545,10,quality_fail,{'severity': 0.14796708529537567}
28565,5,quality_fail,{'severity': 0.08403660338446559}
28574,6,quality_fail,{'severity': 0.23888968218704162}
28577,4,quality_fail,{'severity': 0.14075766543895038}
28581,12,quality_fail,{'severity': 0.15202875255038978}
28588,10,quality_fail,{'severity': 0.14292009473368522}
28596,8,quality_fail,{'severity': 0.1576122722456564}
28596,10,quality_fail,{'severity': 0.14194093916322645}
28596,12,breakdown,{'downtime': 24}
28597,4,quality_fail,{'severity': 0.3986077530501649}
28601,5,quality_fail,{'severity': 0.09417241096890917}
28603,1,quality_fail,{'severity': 0.11755223310638012}
28608,1,quality_fail,{'severity': 0.056862906542476284}
28615,6,quality_fail,{'severity': 0.15112540681521197}
28616,9,quality_fail,{'severity': 0.19990216269088856}
28618,8,quality_fail,{'severity': 0.2108776244979684}
28621,4,quality_fail,{'severity': 0.07430627016579704}
28629,9,quality_fail,{'severity': 0.13231089992390208}
28632,3,quality_fail,{'severity': 0.05583537829575237}
28635,7,quality_fail,{'severity': 0.1588086662186805}
28646,7,quality_fail,{'severity': 0.23244484472967836}
28648,12,quality_fail,{'severity': 0.193593516620797}
28654,2,quality_fail,{'severity': 0.25888036151485844}
28655,3,quality_fail,{'severity': 0.0672320639690512}
28658,11,quality_fail,{'severity': 0.0773109887278469}
28660,37,breakdown,{'downtime': 46}
28662,4,quality_fail,{'severity': 0.29109210584247264}
28677,5,quality_fail,{'severity': 0.06681576610463659}
28691,4,quality_fail,{'severity': 0.1984328555927238}
28700,11,quality_fail,{'severity': 0.2969981740555474}
28708,12,quality_fail,{'severity': 0.10038213157334902}
28716,10,quality_fail,{'severity': 0.02839036425895087}
28725,3,quality_fail,{'severity': 0.04721704695190056}
28729,4,quality_fail,{'severity': 0.1479285690804015}
28732,10,quality_fail,{'severity': 0.03644866251907997}
28733,8,quality_fail,{'severity': 0.3991595620212443}
28734,6,quality_fail,{'severity': 0.19021033975489893}
28734,8,quality_fail,{'severity': 0.19425408179229317}
28743,12,quality_fail,{'severity': 0.2280764388884323}
28744,1,quality_fail,{'severity': 0.1789641244709151}
28751,3,quality_fail,{'severity': 0.12766247139456066}
28753,5,quality_fail,{'severity': 0.4266518248501016}
28758,4,quality_fail,{'severity': 0.053834708730219616}
28761,10,quality_fail,{'severity': 0.18197446115491273}
28762,6,quality_fail,{'severity': 0.33906589120024894}
28762,12,quality_fail,{'severity': 0.1239007799669526}
28764,3,breakdown,{'downtime': 10}
28780,29,breakdown,{'downtime': 50}
28784,1,breakdown,{'downtime': 154}
28790,11,quality_fail,{'severity': 0.2710598301159315}
28798,15,breakdown,{'downtime': 356}
28802,11,quality_fail,{'severity': 0.20367217068175544}
28803,5,quality_fail,{'severity': 0.06311432399440288}
28806,3,quality_fail,{'severity': 0.1077002996899625}
28812,2,quality_fail,{'severity': 0.08469896724642682}
28819,12,quality_fail,{'severity': 0.08052010632011833}
28822,4,quality_fail,{'severity': 0.16361050131550572}
28823,3,quality_fail,{'severity': 0.09621197555560392}
28825,8,quality_fail,{'severity': 0.23881464797228746}
28827,2,quality_fail,{'severity': 0.04459406728124768}
28830,0,quality_fail,{'severity': 0.11634880281713385}
28831,3,quality_fail,{'severity': 0.3066926371124468}
28831,11,quality_fail,{'severity': 0.29057384888135956}
28832,12,quality_fail,{'severity': 0.06267793219781881}
28834,3,quality_fail,{'severity': 0.17581042635481606}
28850,3,quality_fail,{'severity': 0.08014501146217268}
28857,5,quality_fail,{'severity': 0.3762473798159547}
28861,3,quality_fail,{'severity': 0.31234945514412527}
28867,2,quality_fail,{'severity': 0.09439922686253177}
28869,9,quality_fail,{'severity': 0.24171031906134485}
28873,10,quality_fail,{'severity': 0.24928673903169132}
28877,3,quality_fail,{'severity': 0.12870111305048318}
28885,5,quality_fail,{'severity': 0.20634427334441252}
28894,10,quality_fail,{'severity': 0.16909002911098828}
28900,4,quality_fail,{'severity': 0.08374035211763559}
28901,4,quality_fail,{'severity': 0.13567604741435876}
28913,7,quality_fail,{'severity': 0.34985498689905614}
28914,11,quality_fail,{'severity': 0.019719628896656044}
28916,3,quality_fail,{'severity': 0.3619942104427443}
28918,4,quality_fail,{'severity': 0.08123858173604634}
28932,2,quality_fail,{'severity': 0.12069983042795897}
28940,4,quality_fail,{'severity': 0.21957716878832864}
28941,0,quality_fail,{'severity': 0.130342413324394}
28941,1,quality_fail,{'severity': 0.1240374136065418}
28941,5,quality_fail,{'severity': 0.38629736141495186}
28945,1,quality_fail,{'severity': 0.19063323556451484}
28951,3,quality_fail,{'severity': 0.061913851557542095}
28951,47,breakdown,{'downtime': 231}
28953,2,quality_fail,{'severity': 0.2515429465269322}
28963,0,quality_fail,{'severity': 0.2004367587962804}
28968,8,quality_fail,{'severity': 0.17075698817369062}
28970,4,quality_fail,{'severity': 0.2852103016576383}
28971,10,quality_fail,{'severity': 0.05512119022459622}
28972,4,quality_fail,{'severity': 0.07379861555205555}
28973,12,quality_fail,{'severity': 0.26715481027524807}
28977,6,quality_fail,{'severity': 0.08817556552850574}
28981,42,breakdown,{'downtime': 230}
28984,4,quality_fail,{'severity': 0.2068654433132754}
28991,7,quality_fail,{'severity': 0.15684314363275126}
28999,11,quality_fail,{'severity': 0.06424696881678099}
29007,6,quality_fail,{'severity': 0.07017837252726383}
29008,10,quality_fail,{'severity': 0.1727622329410112}
29008,12,quality_fail,{'severity': 0.3198554256856926}
29011,4,quality_fail,{'severity': 0.22403862364594715}
29013,3,quality_fail,{'severity': 0.3155334753186286}
29014,7,quality_fail,{'severity': 0.06359852601404747}
29016,9,quality_fail,{'severity': 0.006184480158390044}
29019,10,quality_fail,{'severity': 0.15586362845140098}
29025,7,quality_fail,{'severity': 0.19372740479519462}
29028,9,quality_fail,{'severity': 0.12231295598846363}
29038,6,quality_fail,{'severity': 0.15631171472049968}
29041,11,quality_fail,{'severity': 0.14009990990847476}
29046,10,quality_fail,{'severity': 0.036989559915959494}
29048,7,quality_fail,{'severity': 0.33014540146774696}
29048,11,quality_fail,{'severity': 0.19751396123788198}
29049,5,quality_fail,{'severity': 0.11572914719841586}
29056,3,quality_fail,{'severity': 0.4886960373674257}
29058,5,quality_fail,{'severity': 0.2434914890836118}
29062,1,quality_fail,{'severity': 0.06783188413336924}
29074,11,quality_fail,{'severity': 0.128228640938669}
29084,7,quality_fail,{'severity': 0.10040403401530353}
29091,3,quality_fail,{'severity': 0.46696337209116784}
29097,11,quality_fail,{'severity': 0.07991270337824816}
29100,9,quality_fail,{'severity': 0.31329031657442646}
29106,3,quality_fail,{'severity': 0.25281236005817304}
29108,3,quality_fail,{'severity': 0.13722734745337895}
29119,11,quality_fail,{'severity': 0.09907438374493208}
29120,6,quality_fail,{'severity': 0.2098502263298086}
29130,4,quality_fail,{'severity': 0.068389419730297}
29130,6,quality_fail,{'severity': 0.0799093090925367}
29131,10,quality_fail,{'severity': 0.23820250053088324}
29134,6,quality_fail,{'severity': 0.11319184220080639}
29143,7,quality_fail,{'severity': 0.20235911291036995}
29144,5,quality_fail,{'severity': 0.2249528955085559}
29155,5,quality_fail,{'severity': 0.22956035045801843}
29160,2,quality_fail,{'severity': 0.2537770321648046}
29160,7,quality_fail,{'severity': 0.18636085015442247}
29161,9,quality_fail,{'severity': 0.06347773187439444}
29162,0,breakdown,{'downtime': 8}
29164,5,quality_fail,{'severity': 0.10499938933573982}
29169,10,quality_fail,{'severity': 0.08248063694002036}
29174,5,quality_fail,{'severity': 0.24061858162144134}
29177,12,quality_fail,{'severity': 0.13653464934579165}
29179,3,quality_fail,{'severity': 0.0900488625840257}
29183,11,quality_fail,{'severity': 0.11136865058412611}
29188,2,quality_fail,{'severity': 0.11858685815940699}
29194,9,quality_fail,{'severity': 0.30505019857205184}
29203,8,quality_fail,{'severity': 0.1784717938764804}
29210,2,quality_fail,{'severity': 0.24247954386113135}
29211,9,quality_fail,{'severity': 0.45868133094545854}
29215,11,quality_fail,{'severity': 0.10744516234161283}
29226,11,quality_fail,{'severity': 0.0645269384327403}
29227,3,quality_fail,{'severity': 0.2593349733062538}
29230,5,quality_fail,{'severity': 0.037646567389448}
29233,2,quality_fail,{'severity': 0.0689837636513192}
29240,10,quality_fail,{'severity': 0.19833941627773788}
29241,1,quality_fail,{'severity': 0.1901221645511313}
29245,4,quality_fail,{'severity': 0.10351949661387799}
29256,11,quality_fail,{'severity': 0.2600018269233308}
29260,2,quality_fail,{'severity': 0.1535841679842034}
29261,11,quality_fail,{'severity': 0.10159462577657172}
29278,1,quality_fail,{'severity': 0.12478944596906895}
29283,11,quality_fail,{'severity': 0.27142993799482507}
29284,5,quality_fail,{'severity': 0.28260005593752874}
29288,3,quality_fail,{'severity': 0.027191973411771233}
29293,12,quality_fail,{'severity': 0.1922048442634643}
29294,11,quality_fail,{'severity': 0.12309241682926086}
29299,0,quality_fail,{'severity': 0.30958024560911057}
29322,9,quality_fail,{'severity': 0.1789799891299272}
29323,22,breakdown,{'downtime': 310}
29324,5,quality_fail,{'severity': 0.22505172862367032}
29324,10,quality_fail,{'severity': 0.18943193978338738}
29328,15,breakdown,{'downtime': 122}
29335,10,breakdown,{'downtime': 219}
29339,8,quality_fail,{'severity': 0.10353572814482104}
29360,11,quality_fail,{'severity': 0.26612374662761734}
29361,4,quality_fail,{'severity': 0.2957077025741067}
29365,5,quality_fail,{'severity': 0.08621852872372747}
29375,2,quality_fail,{'severity': 0.23741365699153336}
29378,4,quality_fail,{'severity': 0.25668671895341477}
29384,12,quality_fail,{'severity': 0.08620864976073438}
29389,4,quality_fail,{'severity': 0.3679051112034039}
29394,9,quality_fail,{'severity': 0.06631600752141534}
29413,9,quality_fail,{'severity': 0.044664597219759246}
29413,12,quality_fail,{'severity': 0.3816519952044678}
29424,9,quality_fail,{'severity': 0.1655086015297099}
29435,11,quality_fail,{'severity': 0.2978339867486115}
29437,3,quality_fail,{'severity': 0.19985948301621045}
29452,3,quality_fail,{'severity': 0.12004644983006216}
29453,8,quality_fail,{'severity': 0.0855815585639369}
29459,9,quality_fail,{'severity': 0.06894629624779162}
29464,1,quality_fail,{'severity': 0.0683717037464014}
29477,5,quality_fail,{'severity': 0.3835687400287975}
29486,5,quality_fail,{'severity': 0.20761866615945893}
29493,7,quality_fail,{'severity': 0.13522076999355273}
29493,9,quality_fail,{'severity': 0.4988628942265994}
29497,4,quality_fail,{'severity': 0.0631774704008344}
29498,6,quality_fail,{'severity': 0.0773019460932952}
29499,7,quality_fail,{'severity': 0.1267812599675697}
29506,2,quality_fail,{'severity': 0.3516315420791883}
29508,11,quality_fail,{'severity': 0.06461136165640605}
29511,9,quality_fail,{'severity': 0.27214325432503444}
29515,3,quality_fail,{'severity': 0.04243648791976171}
29518,11,quality_fail,{'severity': 0.18547908842327201}
29524,7,breakdown,{'downtime': 620}
29531,8,quality_fail,{'severity': 0.19692544191263744}
29537,8,quality_fail,{'severity': 0.10398399433142617}
29544,8,quality_fail,{'severity': 0.16062475830429887}
29548,0,quality_fail,{'severity': 0.24449557976733705}
29557,2,quality_fail,{'severity': 0.22278457299156976}
29587,11,quality_fail,{'severity': 0.16299642226890507}
29591,0,quality_fail,{'severity': 0.19340921775929887}
29595,2,quality_fail,{'severity': 0.28078475119079643}
29597,11,quality_fail,{'severity': 0.24038705948295513}
29603,5,quality_fail,{'severity': 0.295669075685951}
29606,4,quality_fail,{'severity': 0.05220455688067867}
29606,5,quality_fail,{'severity': 0.15265194242549382}
29609,1,quality_fail,{'severity': 0.15813947523686683}
29611,6,quality_fail,{'severity': 0.11280719548685893}
29612,6,quality_fail,{'severity': 0.05771675691144992}
29612,10,quality_fail,{'severity': 0.1929991926675364}
29622,2,quality_fail,{'severity': 0.058576554921658364}
29629,5,quality_fail,{'severity': 0.09941080158717029}
29633,12,quality_fail,{'severity': 0.04479061105616167}
29643,8,quality_fail,{'severity': 0.29185304172185417}
29649,9,quality_fail,{'severity': 0.25154367684420903}
29652,1,breakdown,{'downtime': 29}
29652,5,quality_fail,{'severity': 0.19024723083905531}
29663,11,quality_fail,{'severity': 0.04893168404898817}
29666,10,quality_fail,{'severity': 0.024000482435577133}
29669,3,quality_fail,{'severity': 0.19549165006366448}
29678,10,quality_fail,{'severity': 0.17247758696825424}
29679,12,quality_fail,{'severity': 0.26951652968421}
29685,5,quality_fail,{'severity': 0.12157209192918739}
29689,8,quality_fail,{'severity': 0.1508596307585751}
29694,2,quality_fail,{'severity': 0.17531702704313004}
29696,1,quality_fail,{'severity': 0.3429835391666683}
29696,10,quality_fail,{'severity': 0.15487288946664976}
29701,5,quality_fail,{'severity': 0.40057958664097865}
29701,8,quality_fail,{'severity': 0.27366622434040005}
29716,11,quality_fail,{'severity': 0.3564360136102443}
29717,1,quality_fail,{'severity': 0.15897284290998404}
29719,9,quality_fail,{'severity': 0.052159390004621164}
29728,35,breakdown,{'downtime': 106}
29740,9,quality_fail,{'severity': 0.12078472248381357}
29741,5,quality_fail,{'severity': 0.1902951253874796}
29749,5,quality_fail,{'severity': 0.17160991649357535}
29750,12,quality_fail,{'severity': 0.24342772849171812}
29762,3,quality_fail,{'severity': 0.1721557375441921}
29772,11,quality_fail,{'severity': 0.2063048682586342}
29776,11,quality_fail,{'severity': 0.13667083700652563}
29787,0,quality_fail,{'severity': 0.18583923628451732}
29806,11,quality_fail,{'severity': 0.30254380347718707}
29817,8,quality_fail,{'severity': 0.22771876960889667}
29821,11,quality_fail,{'severity': 0.08136266567944292}
29834,11,quality_fail,{'severity': 0.5096075233917385}
